"Etot =" 	 -4726.4832 
"Etot =" 	 -4744.9909 
"Etot =" 	 -4788.9469 
"Etot =" 	 -4724.8673 
"Etot =" 	 -4724.9143 
"Etot =" 	 -4685.332 
"Etot =" 	 -4721.0018 
"Etot =" 	 -4755.1232 
"Etot =" 	 -4810.7441 
"Etot =" 	 -4796.7949 
"Etot =" 	 -4737.2496 
"Etot =" 	 -4735.1629 
"Etot =" 	 -4733.8855 
"Etot =" 	 -4781.2227 
"Etot =" 	 -4789.1473 
"Etot =" 	 -4813.7562 
"Etot =" 	 -4817.4775 
"Etot =" 	 -4822.1009 
"Etot =" 	 -4788.4856 
"Etot =" 	 -4816.5778 
"Etot =" 	 -4843.6187 
"Etot =" 	 -4867.3389 
"Etot =" 	 -4829.6258 
"Etot =" 	 -4839.4063 
"Etot =" 	 -4856.7404 
"Etot =" 	 -4827.9999 
"Etot =" 	 -4789.496 
"Etot =" 	 -4807.4737 
"Etot =" 	 -4822.8427 
"Etot =" 	 -4841.7963 
"Etot =" 	 -4852.5445 
"Etot =" 	 -4794.1774 
"Etot =" 	 -4795.4408 
"Etot =" 	 -4843.1092 
"Etot =" 	 -4861.5219 
"Etot =" 	 -4861.1394 
"Etot =" 	 -4874.9262 
"Etot =" 	 -4895.8931 
"Etot =" 	 -4925.8895 
"Etot =" 	 -4973.8736 
"Etot =" 	 -4988.7908 
"Etot =" 	 -4945.5981 
"Etot =" 	 -4916.3219 
"Etot =" 	 -4921.4063 
"Etot =" 	 -4911.1395 
"Etot =" 	 -4874.5853 
"Etot =" 	 -4874.531 
"Etot =" 	 -4881.881 
"Etot =" 	 -4891.6363 
"Etot =" 	 -4896.9142 
"Etot =" 	 -4912.6121 
"Etot =" 	 -4904.3068 
"Etot =" 	 -4929.841 
"Etot =" 	 -4953.1665 
"Etot =" 	 -4984.0176 
"Etot =" 	 -4980.7061 
"Etot =" 	 -4938.8474 
"Etot =" 	 -4963.1656 
"Etot =" 	 -4955.5246 
"Etot =" 	 -4906.5723 
"Etot =" 	 -4930.7026 
"Etot =" 	 -4928.7367 
"Etot =" 	 -4857.161 
"Etot =" 	 -4886.8174 
"Etot =" 	 -4817.6888 
"Etot =" 	 -4872.9481 
"Etot =" 	 -4894.4047 
"Etot =" 	 -4885.6957 
"Etot =" 	 -4923.2417 
"Etot =" 	 -4897.3522 
"Etot =" 	 -4892.6689 
"Etot =" 	 -4893.3622 
"Etot =" 	 -4838.7241 
"Etot =" 	 -4836.7701 
"Etot =" 	 -4760.9359 
"Etot =" 	 -4784.3831 
"Etot =" 	 -4744.1472 
"Etot =" 	 -4728.4061 
"Etot =" 	 -4750.2233 
"Etot =" 	 -4867.9914 
"Etot =" 	 -4923.5577 
"Etot =" 	 -4897.1107 
"Etot =" 	 -4911.9463 
"Etot =" 	 -4915.2124 
"Etot =" 	 -4877.766 
"Etot =" 	 -4853.0504 
"Etot =" 	 -4857.4078 
"Etot =" 	 -4825.9871 
"Etot =" 	 -4812.0551 
"Etot =" 	 -4846.6835 
"Etot =" 	 -4846.4495 
"Etot =" 	 -4878.3125 
"Etot =" 	 -4932.9309 
"Etot =" 	 -4942.1183 
"Etot =" 	 -4939.392 
"Etot =" 	 -4911.1468 
"Etot =" 	 -4917.1998 
"Etot =" 	 -4925.0586 
"Etot =" 	 -4901.7294 
"Etot =" 	 -4904.7184 
"Etot =" 	 -4881.9266 
"Etot =" 	 -4853.0225 
"Etot =" 	 -4887.513 
"Etot =" 	 -4842.1109 
"Etot =" 	 -4846.9808 
"Etot =" 	 -4862.7402 
"Etot =" 	 -4851.7519 
"Etot =" 	 -4909.4545 
"Etot =" 	 -4914.8171 
"Etot =" 	 -4915.2172 
"Etot =" 	 -4930.1387 
"Etot =" 	 -4953.7774 
"Etot =" 	 -4901.9891 
"Etot =" 	 -4905.851 
"Etot =" 	 -4926.3257 
"Etot =" 	 -4917.3863 
"Etot =" 	 -4942.2224 
"Etot =" 	 -4952.2746 
"Etot =" 	 -4916.1854 
"Etot =" 	 -4861.9952 
"Etot =" 	 -4877.2959 
"Etot =" 	 -4826.5819 
"Etot =" 	 -4876.5468 
"Etot =" 	 -4846.8424 
"Etot =" 	 -4843.3569 
"Etot =" 	 -4842.735 
"Etot =" 	 -4834.5641 
"Etot =" 	 -4793.4512 
"Etot =" 	 -4854.0441 
"Etot =" 	 -4874.9529 
"Etot =" 	 -4835.5704 
"Etot =" 	 -4855.0431 
"Etot =" 	 -4865.4151 
"Etot =" 	 -4846.5908 
"Etot =" 	 -4807.5877 
"Etot =" 	 -4811.5955 
"Etot =" 	 -4835.6643 
"Etot =" 	 -4846.6731 
"Etot =" 	 -4851.4884 
"Etot =" 	 -4886.9112 
"Etot =" 	 -4858.1232 
"Etot =" 	 -4869.245 
"Etot =" 	 -4907.4877 
"Etot =" 	 -4954.8636 
"Etot =" 	 -4942.269 
"Etot =" 	 -5004.3931 
"Etot =" 	 -4980.6333 
"Etot =" 	 -4959.0934 
"Etot =" 	 -4942.9824 
"Etot =" 	 -4882.6145 
"Etot =" 	 -4857.1325 
"Etot =" 	 -4916.5311 
"Etot =" 	 -4894.3503 
"Etot =" 	 -4912.1722 
"Etot =" 	 -4912.5805 
"Etot =" 	 -4939.9299 
"Etot =" 	 -4923.4478 
"Etot =" 	 -4885.8822 
"Etot =" 	 -4879.1104 
"Etot =" 	 -4871.2521 
"Etot =" 	 -4846.9889 
"Etot =" 	 -4870.2887 
"Etot =" 	 -4814.2051 
"Etot =" 	 -4782.7933 
"Etot =" 	 -4827.9125 
"Etot =" 	 -4849.4257 
"Etot =" 	 -4896.8849 
"Etot =" 	 -4898.43 
"Etot =" 	 -4887.3311 
"Etot =" 	 -4920.326 
"Etot =" 	 -4929.5851 
"Etot =" 	 -4961.059 
"Etot =" 	 -4904.5845 
"Etot =" 	 -4913.8577 
"Etot =" 	 -4893.3502 
"Etot =" 	 -4872.0999 
"Etot =" 	 -4799.1635 
"Etot =" 	 -4844.1789 
"Etot =" 	 -4857.2238 
"Etot =" 	 -4852.7959 
"Etot =" 	 -4937.0545 
"Etot =" 	 -4932.0827 
"Etot =" 	 -4903.7197 
"Etot =" 	 -4917.5152 
"Etot =" 	 -4917.0623 
"Etot =" 	 -4929.6231 
"Etot =" 	 -4911.2961 
"Etot =" 	 -4900.8126 
"Etot =" 	 -4872.0052 
"Etot =" 	 -4894.1473 
"Etot =" 	 -4926.5634 
"Etot =" 	 -4936.8213 
"Etot =" 	 -4873.3118 
"Etot =" 	 -4926.9161 
"Etot =" 	 -4915.6954 
"Etot =" 	 -4905.3008 
"Etot =" 	 -4890.1921 
"Etot =" 	 -4882.13 
"Etot =" 	 -4916.5499 
"Etot =" 	 -4886.9469 
"Etot =" 	 -4850.5461 
"Etot =" 	 -4859.8111 
"Etot =" 	 -4846.797 
"Etot =" 	 -4842.1241 
"Etot =" 	 -4858.2108 
"Etot =" 	 -4826.8505 
"Etot =" 	 -4795.8374 
"Etot =" 	 -4811.9221 
"Etot =" 	 -4888.6634 
"Etot =" 	 -4909.67 
"Etot =" 	 -4933.4484 
"Etot =" 	 -4977.5063 
"Etot =" 	 -4992.3263 
"Etot =" 	 -4977.7844 
"Etot =" 	 -4966.7665 
"Etot =" 	 -4972.1345 
"Etot =" 	 -4947.9832 
"Etot =" 	 -4974.7886 
"Etot =" 	 -4973.922 
"Etot =" 	 -4942.2304 
"Etot =" 	 -4943.481 
"Etot =" 	 -4932.4172 
"Etot =" 	 -4962.9499 
"Etot =" 	 -4951.652 
"Etot =" 	 -4942.7002 
"Etot =" 	 -4982.3862 
"Etot =" 	 -4983.9897 
"Etot =" 	 -4983.2188 
"Etot =" 	 -4997.9833 
"Etot =" 	 -5056.4832 
"Etot =" 	 -5022.3178 
"Etot =" 	 -4990.2883 
"Etot =" 	 -4955.9855 
"Etot =" 	 -4922.5797 
"Etot =" 	 -4918.2425 
"Etot =" 	 -4901.2145 
"Etot =" 	 -4864.5383 
"Etot =" 	 -4869.5219 
"Etot =" 	 -4922.5511 
"Etot =" 	 -4917.4126 
"Etot =" 	 -4928.8228 
"Etot =" 	 -4829.8013 
"Etot =" 	 120.4662 
